ID,Date,Tweet,Reply_count,Retweet_count,Like_count
1311365694886481920,2020-09-30 18:02:00+00:00,"I took the Amtrak from Wilmington to Washington, D.C., every day for 36 years. The journey became routine, but the hardworking men and women I met along the way became dear friends. https://t.co/kyikjGKFQ9",1338,6741,38700
1311341062430945280,2020-09-30 16:24:07+00:00,"We're in Alliance, Ohio, for stop two of the Build Back Better Express Tour. Tune in now to watch. https://t.co/N6K38Z0ANO",1541,2479,13902
1311305227123871744,2020-09-30 14:01:43+00:00,All aboard! Tune in as @DrBiden and I kick off our train tour through Ohio and Pennsylvania. https://t.co/z2m4tpAHNJ,2107,3051,18658
1311278369296719872,2020-09-30 12:15:00+00:00,Had enough? https://t.co/4W5OSoRzXI,19590,60723,321968
1311268302950260737,2020-09-30 11:35:00+00:00,There’s no other way to put it: the President of the United States refused to disavow white supremacists on the debate stage last night. https://t.co/Q3VZTW1vUV,16368,55996,176134
1311146751869550594,2020-09-30 03:32:00+00:00,"Folks, we don't have to put up with four more years of that. https://t.co/aIt2BNuQg3",5655,12231,81567
1311143480379371520,2020-09-30 03:19:00+00:00,This. This is Donald Trump's America. https://t.co/wld2mmGTwe,7618,63570,232556
1311138195497680898,2020-09-30 02:58:00+00:00,"After tonight, the choice in this election has never been clearer — and with 35 days to go, the stakes have never been higher. Tomorrow marks our final end-of-quarter deadline, and we need your help to hit our goal.

Chip in to help beat Donald Trump: https://t.co/qenDA6FsjW",4137,5358,34743
1311137440334192640,2020-09-30 02:55:00+00:00,You heard a lot come out of President Trump’s mouth. Can you name one thing he said to actually make your life better?,52117,100231,701149
1311137188969545731,2020-09-30 02:54:00+00:00,You have it in your control to determine what this country’s gonna look like the next four years. Is it going to change –– or are you going to get four more years of these lies? https://t.co/eoxT07uII9,1564,5948,32409
1311136685426577408,2020-09-30 02:52:00+00:00,We need a president who will bring us together — not tear us further apart. https://t.co/kGfg63xbYE,1821,7662,46040
1311135678974111747,2020-09-30 02:48:00+00:00,You determine the outcome of this election. Vote. Vote. Vote. https://t.co/Ros3XuU16k,2944,15210,84387
1311132658999623685,2020-09-30 02:36:00+00:00,"Under this president, we have become weaker, sicker, poorer, more divided, and more violent. 

When I was vice president, we inherited a recession, I was asked to fix it, and I did.

We left Donald Trump a booming economy, and he caused a recession. https://t.co/uEMPaTtZ7F",2008,7091,39452
1311131652303646720,2020-09-30 02:32:00+00:00,Go to: https://t.co/eoxT07uII9,1540,11604,49297
1311129135771598854,2020-09-30 02:22:00+00:00,"Under this president, we’ve become weaker, sicker, poorer, more divided, and more violent.",7478,55169,391251
1311128884121755648,2020-09-30 02:21:00+00:00,Beau Biden was not a loser. https://t.co/hwzlZrjh75,14260,102291,567104
1311126367614971906,2020-09-30 02:11:00+00:00,Donald Trump isn't a law and order president. He's a president who breaks the law and creates disorder.,6341,42068,287844
1311125864193708032,2020-09-30 02:09:00+00:00,"Donald Trump talks a lot about the art of the deal. But under his watch, China has perfected the art of the steal. https://t.co/OSTsHHTtBQ",1171,2990,20952
1311124857921441792,2020-09-30 02:05:00+00:00,"More jobs were created in the final three years of the Obama-Biden Administration than in the first three years of Donald Trump’s presidency. 

A million and a half more jobs. https://t.co/3Y75JhJY0n",802,5391,24876
1311124102820687872,2020-09-30 02:02:00+00:00,"On average, roughly 750 to 1,000 Americans are dying from COVID every day.

When Donald Trump was presented with that number, he said, “It is what it is.”

It is what it is because Donald Trump is who he is. https://t.co/OOm2pVRijz",873,4309,22416
1311121082825560065,2020-09-30 01:50:00+00:00,"Show us your tax returns, @realDonaldTrump.",7040,48300,340641
1311120831032909825,2020-09-30 01:49:00+00:00,Donald Trump is the worst president we've ever had.,44786,303586,1838618
1311117559589220355,2020-09-30 01:36:00+00:00,"When I hear 200,000 deaths, I think of the empty chairs at dining room tables all across the country, which just months ago were filled by loved ones.

It didn’t have to be this bad.",4304,14539,97589
1311116804773863426,2020-09-30 01:33:00+00:00,It is what it is because Donald Trump is who he is.,16083,52338,398996
1311115797960339456,2020-09-30 01:29:00+00:00,The American people deserve to have a say in who the Supreme Court nominee is. https://t.co/jnFXiDkt2c,1194,3812,24751
1311114791201595392,2020-09-30 01:25:00+00:00,"President Trump keeps promising to protect Americans with pre-existing conditions, but the truth is he’s in Court trying to rip their protections away.

And now, he’s trying to jam through the confirmation of a Justice who will help him get it done.

We can’t let him win.",2970,8334,45008
1311104724943347713,2020-09-30 00:45:00+00:00,"I’m about to step on stage to debate Donald Trump for the first time. But before I do, can you chip in to show him the power of our grassroots base? Every donation — big or small — goes a long way. https://t.co/HiNSLIqIPQ",2389,2409,14053
1311095916820967424,2020-09-30 00:10:00+00:00,"This election is Scranton vs. Park Avenue — and with your help, Scranton will win. https://t.co/WxHNrVKIdb",1671,4402,21551
1311084592338735104,2020-09-29 23:25:00+00:00,"It’s debate night, so I’ve got my earpiece and performance enhancers ready. https://t.co/EhOiWdjh1b",23958,62298,511268
1311078306926788608,2020-09-29 23:00:01+00:00,"Folks, the big night is finally here. Tune in at 9 PM ET for the first presidential debate. https://t.co/SqCWN1eKED",3691,4362,32445
1311064460027666444,2020-09-29 22:05:00+00:00,"If we’re elected, @KamalaHarris and I will wake up every single morning to fight for the middle class. For Main Street. For the folks who keep our country running.

We’re going to make our government work for everyone — not just the wealthy and well-connected.",11202,16576,117754
1311044326932148225,2020-09-29 20:45:00+00:00,You deserve a president who tells you the truth. https://t.co/YcIMDYZr66,3841,7288,34915
1311034512298582017,2020-09-29 20:06:00+00:00,"It’s grassroots donors like you who power our campaign. And I’m counting on you to help us meet our end-of-quarter fundraising goal.

If you’re able, please chip in before tomorrow night’s big deadline: https://t.co/JDpr6U0evX",1106,1665,7036
1310998525321383944,2020-09-29 17:43:00+00:00,"The American people deserve transparency from their leaders, it's why as of today, I've released 22 years of my tax returns. https://t.co/6fwL20fWeI",13456,38274,248511
1310962034813485057,2020-09-29 15:18:00+00:00,"With casualties rapidly mounting in and around Nagorno-Karabakh, the Trump Administration needs to call the leaders of Armenia and Azerbaijan immediately to de-escalate the situation. It must also demand others — like Turkey — stay out of this conflict. https://t.co/C41YKEGTyA",4098,5110,17696
1310950458912108546,2020-09-29 14:32:00+00:00,"The American people understand the urgency of this moment. They're voting in droves because their health care hangs in the balance.

But Donald Trump doesn't care — he sees a chance to eliminate Obamacare and rip away health care protections from millions.

It's unconscionable.",5448,11174,57770
1310749886816583684,2020-09-29 01:15:00+00:00,"I believe there's no greater economic engine in the world than the hard work and ingenuity of the American people — and I witnessed it firsthand last week in Manitowoc, Wisconsin.

Together, we're going to make sure the future is made here in America. https://t.co/tw7tv6sPKT",2896,5643,26368
1310738562468511745,2020-09-29 00:30:00+00:00,"Folks, this is a big week for our campaign: Tomorrow, I face Donald Trump on the debate stage for the first time — and Wednesday is our final end-of-quarter fundraising deadline.

We can't afford to fall short here. Chip in today: https://t.co/PBlWnV8pBr",3722,3614,16933
1310730760656044033,2020-09-28 23:59:00+00:00,".@TheRock is right: Your vote is your voice — and it’s up to all of us to make our voices heard this November.

Make your plan to vote today: https://t.co/eoxT07uII9 https://t.co/qxteF3FjdX",2236,5459,27074
1310718429733761024,2020-09-28 23:10:00+00:00,"I'm not looking to punish anyone, but it's about time the super-wealthy and corporate America start paying their fair share.",20099,35271,303580
1310695780299096065,2020-09-28 21:40:00+00:00,"Whether it's $7.50, $75, or $750 — every donation makes a big difference during this final stretch.

Chip in to help us get Donald Trump out of the White House: https://t.co/ttsZXljWG1",4532,8339,41343
1310670618795347970,2020-09-28 20:00:01+00:00,President Trump can claim he wants to protect people with pre-existing conditions all he wants — but the fact is he’s fighting tooth and nail to take their protections away.,3984,20038,97126
1310644190364209155,2020-09-28 18:15:00+00:00,"How much more did you pay in taxes than President Trump?

Head to https://t.co/h9ZZ0iBuiE to find out. https://t.co/w689uVoHq7",12817,19621,77410
1310627077809344513,2020-09-28 17:07:00+00:00,"Here's the deal: Until we deal with COVID-19, we'll never get our economy fully back on track, get our kids safely back to school, or get our lives back.

It's why as president, I won't waste a day getting this virus under control. https://t.co/xjxsDmKPe3",2395,5904,26157
1310583793355431937,2020-09-28 14:15:00+00:00,"There's no mystery when it comes to what's happening with the Supreme Court. President Trump and Republicans have been trying to throw out Obamacare for years — and now they see an opening to get it done.

We can't let them get away with it.",9859,17761,100770
1310354783518314497,2020-09-27 23:05:00+00:00,"On this Gold Star Mother's and Family's Day, Jill and I are keeping the loved ones of our fallen heroes in our prayers. May we never fail to honor them and carry their spirit with us every day.",2724,13531,88168
1310327101183209473,2020-09-27 21:15:00+00:00,"Jill, Kamala, Doug, and our families all extend our warmest wishes to all who observe Yom Kippur. May you have an easy and meaningful fast. And may you be sealed in the Book of Life. https://t.co/z4EMRDH8Y5",1193,3396,19290
1310313259656867840,2020-09-27 20:20:00+00:00,The truth is the economy wasn’t working for folks long before these crises hit. It’s why @KamalaHarris and I won’t just build back to the way things were — we’ll build back better. We won’t be satisfied until the economy starts working for everyone.,5940,12849,70659
1310249323578359808,2020-09-27 16:05:56+00:00,The decisions of the U.S. Supreme Court affect our everyday lives — and the American people deserve to have their voices heard when it comes to who serves on the Court. Tune in as I deliver remarks on President Trump’s nomination. https://t.co/N9HmjDXKMw,2141,3102,11453
1310236503998595073,2020-09-27 15:15:00+00:00,These folks know that we can’t saddle this country with four more years of Donald Trump. https://t.co/6a3GAHCPyC,8314,22196,148426
1310198997202632711,2020-09-27 12:45:57+00:00,"Thank you @TheRock for your support at this critical moment for our nation.

You said it best: This election is about earning the respect of the American people. It’s about decency. It’s about electing leaders who tell the truth.

Thanks again, DJ. Next time we’re talking cars. https://t.co/V5kHR5fQbe",5501,15940,85270
